unnamed_0,time,club,id,first_name,gender,trained_10_week,trained_im,has_trainer,age,vo2_max,bmi,n_marathons_run,cadence
10682,02:24:35,nan,10652,Charlotte,Female,0,2,0,34,13.04,18.61,0,161
12768,02:24:34,nan,12731,Hollie,Female,0,4,0,26,24.39,21.47,0,154
4162,02:24:34,nan,4149,Iestyn,Male,0,3,0,34,26.74,20.59,0,157
10681,02:24:34,nan,10651,Rose,Female,0,3,0,36,24.23,18.7,0,164
9375,02:24:26,nan,9351,Charlotte,Female,2,2,0,37,17.61,17.74,0,161
6566,02:24:22,nan,6547,Mihaela,Female,0,1,0,26,26.01,20.18,0,160
9374,02:24:21,nan,9350,Alison,Female,0,2,0,38,13.43,16.69,1,159
3125,02:24:21,nan,3115,Ruth,Female,5,5,0,39,23.36,18.24,0,163
11405,02:24:13,nan,11372,Shelley,Female,0,3,0,35,18.87,19.45,0,166
9919,02:24:12,nan,9892,David,Male,0,4,0,39,12.71832329,19.15,0,161
8039,02:24:09,nan,8017,Helen,Female,0,2,0,43,14.57,20.63,0,163
8038,02:24:07,nan,8016,Chloe,Female,0,6,0,28,31.9,20.86,0,167
9373,02:24:06,nan,9349,Katarina,Female,0,4,0,38,10.55,19.79,1,158
5344,02:24:06,nan,5326,David,Male,0,3,0,28,13.22,18.8,0,163
3124,02:24:05,Dorchester RIOT,3114,Emily,Female,2,2,0,32,11.56,19.74,0,161
12767,02:24:05,nan,12730,Craig,Male,2,4,0,38,23.06,18.99,1,161
14545,02:24:00,nan,14502,Julie,Female,0,2,0,46,16.31,18.89,0,160
1932,02:23:59,nan,1929,Laura,Female,0,3,0,43,22.09,19.89,0,162
6565,02:23:55,RunVerity,6546,Sarah,Female,4,7,1,24,12.71832329,19.46,0,160
1931,02:23:54,RunVerity,1928,Julie,Female,1,6,1,38,10.74,18.21,0,154
8037,02:23:53,nan,8015,Katy,Female,0,4,0,27,12.71832329,22.86,0,162
3123,02:23:51,nan,3113,Robyn,Female,3,3,0,38,12.18,20.22,0,159
1930,02:23:45,nan,1927,Ben,Male,5,5,0,39,12.71832329,20.87,0,159
1929,02:23:41,nan,1926,Sarah,Female,1,1,0,33,28.95,21.39,1,158
10679,02:23:40,Stubbington Green Runners,10649,Kate,Female,2,2,0,36,12.71832329,19.26,0,1
9676,02:23:40,Stubbington Green Runners,9649,Karen,Female,2,4,0,44,10.52,17.92,1,163
9372,02:23:38,nan,9348,Alison,Female,3,3,0,35,12.71832329,20.87,1,162
1928,02:23:37,nan,1925,Emma,Female,0,2,0,34,11.7,20.77,0,158
5343,02:23:36,nan,5325,Carol,Female,0,4,0,35,16.08,22.6,0,161
1927,02:23:36,nan,1924,Lorna,Female,0,4,0,38,10.15,22.25,0,172
9918,02:23:35,nan,9891,Alexandra,Female,0,1,0,43,18.44,19.95,1,159
3122,02:23:35,nan,3112,Kirsty,Female,0,1,0,30,12.71832329,17.41,0,164
4161,02:23:32,nan,4148,Louisa,Female,0,4,0,31,17.62,20.91,1,165
6564,02:23:27,nan,6545,Matthew,Male,0,1,0,44,20.11,17.86,0,169
3829,02:23:27,nan,3817,Dave,Male,0,3,0,38,14.04,21.13,0,162
6563,02:23:27,nan,6544,Ed,Male,2,2,0,40,12.71832329,18.4,0,166
440,02:23:21,nan,440,Glenda,Female,0,2,0,38,20.77,20.47,0,160
5342,02:23:21,nan,5324,Rachel,Female,8,8,0,26,12.71832329,17.94,0,152
1926,02:23:21,nan,1923,Laura,Female,1,3,0,44,12.71832329,20.5,1,1
3121,02:23:17,nan,3111,Nicola,Female,0,2,0,30,23.56,19.97,0,168
9371,02:23:15,nan,9347,Jimmy,Male,0,0,0,36,42.4,18.11,1,155
11404,02:23:13,nan,11371,Cath,Female,4,4,0,42,27.52,19.58,0,158
9370,02:23:12,nan,9346,Chantelle,Female,1,6,0,35,17.86,15.27,0,160
1925,02:23:12,nan,1922,Emma,Female,0,0,0,44,28.08,19.44,0,154
9369,02:23:11,nan,9345,Chloe,Female,1,3,0,31,10.39,19.44,1,154
3120,02:23:11,nan,3110,Victoria,Female,0,2,0,28,11.5,18.27,0,163
3827,02:23:05,nan,3815,Ethan,Male,1,1,0,38,21.99,22.19,1,162
3119,02:23:05,nan,3109,Katie,Female,2,4,0,45,14.69,20.75,0,166
6562,02:23:01,Beginners2Runners,6543,Caroline,Female,0,2,0,41,34.07,19.83,0,166
11403,02:23:01,nan,11370,Kieron,Male,4,4,0,38,12.71832329,21.71,0,163
14544,02:22:55,nan,14501,Mike,Male,5,5,0,34,16.43,21.19,1,167
11402,02:22:53,nan,11369,Suzanna,Female,1,2,0,33,12.71832329,21.91,0,160
14543,02:22:50,nan,14500,Tracy,Female,1,1,0,43,26.9,19.14,0,162
14542,02:22:46,Fordy Runs Running Club,14499,Paula,Female,0,0,0,25,11.78,19.48,1,165
9368,02:22:44,nan,9344,Anthony,Male,1,2,0,37,10.36,21.62,1,157
14540,02:22:41,Fordy Runs Running Club,14497,Sarah,Female,3,3,0,44,21.2,21.75,0,162
13306,02:22:41,nan,13265,Joy,Female,3,5,0,32,24.28,19.83,0,159
4160,02:22:40,nan,4147,Ash,Male,0,0,0,41,12.98,21.65,0,163
9367,02:22:38,nan,9343,Riley,Male,0,6,0,37,14.38,18.3,1,167
10678,02:22:37,nan,10648,Nicky,Male,2,2,0,24,21.49,18.52,0,164
3118,02:22:37,Hedge End Running Club,3108,Natasha,Female,0,1,0,31,34.99,21.77,1,161
3117,02:22:36,nan,3107,Millie,Female,3,3,0,28,12.71832329,19.04,0,157
9917,02:22:33,nan,9890,Katie,Female,0,5,0,39,12.71832329,22.52,1000000,162
9916,02:22:30,nan,9889,Michelle,Female,0,3,0,30,22.46,19.77,1,158
8036,02:22:28,nan,8014,Katie,Female,0,0,0,24,19.48,19.98,1,160
1924,02:22:26,nan,1921,Chris,Male,0,6,0,35,13.6,18.93,1,153
1923,02:22:21,nan,1920,Kathi,Female,0,3,0,36,12.71832329,19.89,0,153
3826,02:22:19,Portsmouth Joggers,3814,Vincent,Male,1,2,0,37,20.04,22.56,1,164
439,02:22:19,Portsmouth Joggers,439,Debbie,Female,0,3,0,29,17.59,18.32,0,165
13449,02:22:17,nan,13407,Helen,Female,0,5,0,35,37.12,20.42,0,166
10677,02:22:13,nan,10647,Catherine,Female,0,6,0,42,23.73,18.64,0,1
1922,02:22:10,nan,1919,Bethany,Female,3,4,0,29,11.63,21.59,1,155
6561,02:22:09,nan,6542,Brenna,Female,1,2,0,37,23.51,20.63,1,1
5339,02:22:07,nan,5321,Ellie,Female,0,3,0,34,12.96,19.05,0,170
5340,02:22:07,nan,5322,James,Male,2,2,0,40,32.09,20.74,1,157
4648,02:22:01,nan,4631,Johnathon,Male,2,3,0,40,20.18,21.38,1,163
13305,02:22:00,nan,13264,Ellie,Female,2,2,0,38,15.69,22.06,0,164
3825,02:21:58,nan,3813,Emma,Female,0,2,0,29,21.76,20.98,1,159
438,02:21:53,nan,438,Sarah,Female,2,6,0,34,12.71832329,18.86,1,159
9915,02:21:37,nan,9888,Paul,Male,1,6,0,33,12.71832329,21.09,1,164
9366,02:21:35,nan,9342,Alison,Female,1,3,0,45,10.61,20.36,0,158
9365,02:21:30,nan,9341,Rachel,Female,0,4,0,33,14.25,20.73,1,160
4647,02:21:29,Havant AC,4630,Alex,Male,6,6,1,38,15.32,19.65,1,164
14539,02:21:26,nan,14496,Becky,Female,0,2,0,33,12.71832329,21.0,0,169
14538,02:21:22,nan,14495,Ginny,Female,1,5,0,36,12.71832329,21.56,0,159
12765,02:21:21,nan,12728,Kathryn,Female,2,2,0,41,13.81,20.82,1,164
13344,02:21:21,nan,13302,Joanne,Female,0,1,0,38,10.25,20.62,1,165
7437,02:21:20,nan,7415,Sharon,Female,2,6,0,39,14.35,17.93,1,170
10676,02:21:20,nan,10646,Jean-Claude,Male,0,4,0,36,10.6,18.63,1,155
3824,02:21:17,nan,3812,Elicia,Male,5,5,0,44,28.88,17.78,0,158
9914,02:21:17,Fordy Runs Running Club,9887,Amanda,Female,0,3,0,37,24.31,21.25,0,159
12764,02:21:17,nan,12727,Michael,Male,0,4,0,41,18.17,21.49,1,1
6560,02:21:14,nan,6541,Debbie,Female,0,0,0,33,29.89,18.18,1,162
437,02:21:11,nan,437,Steven,Male,0,1,0,39,25.29,19.66,0,161
14537,02:21:11,nan,14494,Sophie,Female,0,1,0,37,29.49,20.63,1,164
9364,02:21:11,Coastal Striders,9340,Deb,Female,3,3,0,40,26.21,19.66,0,157
9913,02:21:08,nan,9886,Isibeal,Male,0,4,0,37,32.11,20.04,1,1
3114,02:21:06,nan,3104,Sam,Male,2,2,0,40,31.15,19.58,1,158
1921,02:21:04,nan,1918,Lois,Female,0,3,0,41,12.71832329,19.86,0,152
9912,02:21:03,nan,9885,Andy,Male,0,1,0,42,15.18,16.8,0,162
436,02:20:59,nan,436,Emma,Female,0,6,0,33,27.57,18.66,0,164
11401,02:20:59,nan,11368,Anna,Female,0,7,0,43,18.64,20.48,1,166
6559,02:20:56,Denmead Striders,6540,Rachael,Female,0,4,0,26,23.04,18.64,700,162
3823,02:20:56,nan,3811,Abi,Male,0,4,0,38,12.06,20.5,1,165
9675,02:20:56,nan,9648,Jackie,Male,3,3,0,35,11.37,19.48,1,159
14536,02:20:54,nan,14493,Peter,Male,0,3,0,33,12.71832329,16.77,0,159
6672,02:20:54,nan,6650,Zoe,Female,1,2,0,32,12.71832329,19.06,1,157
14535,02:20:54,nan,14492,Luke,Male,0,2,0,41,12.71832329,22.83,1,158
1920,02:20:53,nan,1917,Elizabeth,Female,4,4,0,34,20.42,18.35,1,161
12763,02:20:50,nan,12726,Carolyn,Female,2,2,0,36,19.72,16.31,0,156
9363,02:20:50,nan,9339,Lauren,Female,0,6,0,31,27.16,19.44,1,163
10675,02:20:49,nan,10645,Catherine,Female,0,3,0,34,20.66,20.81,0,162
14534,02:20:49,nan,14491,Karen,Female,0,4,0,38,12.71832329,18.21,1,155
1919,02:20:48,Sandhurst Joggers,1916,Monica,Female,2,7,1,43,12.71832329,18.18,0,158
3822,02:20:48,Sandhurst Joggers,3810,Alurie,Male,4,4,0,27,14.23,19.43,0,157
3113,02:20:48,nan,3103,Claire,Female,1,4,0,22,15.35,19.71,0,155
10674,02:20:47,nan,10644,Barry,Male,0,2,0,37,12.71832329,20.34,0,159
9362,02:20:46,100 Marathon Club,9338,Paul,Male,1,2,1,38,15.8,22.72,1,155
1918,02:20:44,nan,1915,Mark,Male,6,6,0,37,18.21,19.47,1,159
13304,02:20:44,nan,13263,Sandra,Female,4,4,0,29,21.24,20.25,0,164
1917,02:20:43,nan,1914,Liz,Female,0,1,0,44,23.08,19.91,0,157
6558,02:20:42,nan,6539,Rohan,Male,3,3,0,45,14.89,19.75,1,155
1916,02:20:37,nan,1913,Jack,Male,0,3,0,36,17.07,22.46,0,157
1915,02:20:36,nan,1912,Maisie,Female,0,3,0,33,26.87,19.6,1,158
10673,02:20:36,nan,10643,Alana,Female,0,1,0,32,22.7,17.75,0,155
11400,02:20:35,nan,11367,Tony,Male,0,6,0,33,25.09,18.86,1,155
6557,02:20:35,nan,6538,Asa,Male,5,5,0,29,19.38,21.0,1,158
6556,02:20:34,nan,6537,Pam,Female,4,6,0,42,12.71832329,19.83,1,156
13448,02:20:30,Sittingbourne Striders,13406,Louisa-Jayne,Male,1,3,0,42,28.02,22.69,1,152
3112,02:20:30,Sittingbourne Striders,3102,David,Male,0,1,0,48,12.71832329,21.98,1,161
6555,02:20:29,nan,6536,Natalie,Female,0,5,0,42,23.19,20.69,1,152
3111,02:20:25,nan,3101,Chris,Male,3,5,0,34,21.57,18.52,1,159
5338,02:20:25,nan,5320,John,Male,0,4,0,40,12.71832329,21.52,0,159
3821,02:20:25,nan,3809,Emily,Female,0,3,0,45,26.39,21.9,0,1
9361,02:20:21,nan,9337,Catherine,Female,0,8,0,38,18.05,20.02,0,165
11399,02:20:19,nan,11366,Graham,Male,0,3,0,35,14.15,19.84,1,154
6554,02:20:18,nan,6535,Sophie,Female,0,0,0,19,23.52,21.4,0,156
10672,02:20:16,Medway Fit,10642,Cassandra,Female,3,5,1,32,27.71,23.77,0,159
11398,02:20:16,nan,11365,Paul,Male,4,4,0,36,16.84,17.98,1,159
435,02:20:16,Medway Fit,435,Diane,Female,0,5,1,28,12.11,20.23,0,166
3820,02:20:15,Medway Fit,3808,Tracey,Female,4,4,0,35,19.64,21.29,1,162
7077,02:20:13,nan,7055,Claire,Female,3,4,0,34,18.46,20.01,0,165
9911,02:20:12,Seaford Striders RC,9884,Margaret,Female,0,2,0,32,17.02,23.32,0,161
7436,02:20:06,nan,7414,Lyn,Female,0,3,0,40,35.43,21.85,1,166
9360,02:20:06,nan,9336,Caroline,Female,0,6,0,39,10.75,20.22,0,178
12762,02:20:06,nan,12725,Jo,Male,5,5,0,26,12.71832329,22.0,0,161
6553,02:20:05,nan,6534,Graham,Male,0,0,0,39,23.55,19.41,0,172
1913,02:20:05,nan,1910,Helen,Female,0,8,0,26,11.08,19.18,1,155
1914,02:20:05,nan,1911,Andy,Male,3,4,0,37,17.08,19.72,0,162
11397,02:20:04,nan,11364,Connor,Male,0,2,0,34,12.71832329,17.7,0,165
12761,02:20:02,nan,12724,Mandy,Female,5,7,0,34,24.96,22.83,1,156
4158,02:20:01,nan,4145,Sheryl,Female,3,5,0,40,20.86,23.39,1,163
7076,02:20:01,nan,7054,Emma,Female,0,2,0,35,11.88,19.76,0,159
6552,02:19:58,nan,6533,Philip,Male,3,3,0,41,18.39,19.43,1,159
13302,02:19:54,nan,13261,Rachel,Female,0,3,0,38,13.28,20.54,1,166
14533,02:19:54,nan,14490,Spencer,Male,0,2,0,39,14.67,21.17,1,153
9359,02:19:52,nan,9335,Rwel,Male,0,5,0,30,10.43,21.32,0,156
1912,02:19:40,nan,1909,Anne,Female,0,6,0,34,25.69,19.61,0,157
12760,02:19:30,nan,12723,Ricky,Male,4,4,0,40,25.84,19.89,0,157
14532,02:19:28,nan,14489,Sonia,Female,0,4,0,38,10.64,19.78,0,168
12759,02:19:27,Lonely Goat Running Club,12722,Sam,Male,0,2,0,37,22.43,18.76,1,152
3110,02:19:25,nan,3100,Rachel,Female,0,2,0,35,20.29,19.96,0,158
9910,02:19:22,nan,9883,Geraint,Male,1,3,0,32,12.71832329,19.68,1,157
9909,02:19:16,nan,9882,Cheryle,Female,1,6,0,33,18.52,21.15,1,160
14531,02:19:13,nan,14488,Emma,Female,3,3,0,35,12.71832329,21.8,1,155
9674,02:19:13,nan,9647,Stephen,Male,4,5,0,41,13.21,20.82,1,165
3109,02:19:13,nan,3099,Ruth,Female,0,4,0,34,23.24,21.88,0,162
7074,02:19:11,nan,7052,Grace,Female,0,4,0,42,12.71832329,20.41,0,167
12757,02:19:08,nan,12720,Melinda,Female,1,3,0,27,31.64,19.96,0,151
3108,02:19:05,nan,3098,Laurem,Male,5,5,0,40,12.71832329,21.36,1,157
1911,02:19:05,nan,1908,April,Female,4,4,0,36,15.53,20.01,0,159
4646,02:19:03,nan,4629,Lynda,Female,0,5,0,37,12.08,18.96,1,171
6549,02:19:03,nan,6530,Dom,Male,0,0,0,43,12.71832329,19.59,1,158
11396,02:18:58,nan,11363,Jack,Male,4,4,0,29,20.46,20.74,0,164
3106,02:18:56,nan,3096,Nat,Male,2,3,0,35,22.35,20.42,0,162
10671,02:18:55,Denmead Striders,10641,Simon,Male,0,2,0,41,12.71832329,20.38,1,170
7435,02:18:54,nan,7413,Clare,Female,0,3,0,24,15.57,22.36,1,168
3819,02:18:52,nan,3807,Angela,Female,3,3,0,26,14.54,18.64,1,159
4157,02:18:51,nan,4144,Andrew,Male,0,4,0,46,12.71832329,22.24,1,159
5337,02:18:51,nan,5319,Julie,Female,3,5,0,32,20.65,20.43,0,164
4156,02:18:51,nan,4143,Kaye,Female,2,2,0,31,20.11,15.05,1,155
6548,02:18:39,nan,6529,Becky,Female,0,2,0,22,20.57,18.45,0,1
9358,02:18:39,Clanfield Joggers,9334,Clare,Female,2,5,1,29,24.55,19.58,0,156
8035,02:18:38,Clanfield Joggers,8013,Wendy,Female,3,3,0,30,12.71832329,17.99,0,162
5336,02:18:37,nan,5318,Yvonne,Female,2,2,0,36,12.71832329,20.54,0,160
7073,02:18:35,Itchen Spitfires Running Club,7051,Mark,Male,5,5,1,18,17.83,18.76,1,156
6547,02:18:35,nan,6528,Paula,Female,0,5,0,42,12.71832329,20.96,1,156
3818,02:18:35,nan,3806,Juliette,Female,0,1,0,33,17.37,19.39,0,162
12756,02:18:33,nan,12719,Natalie,Female,1,4,0,38,15.97,19.62,1,159
12755,02:18:28,nan,12718,Carron,Male,5,5,0,36,12.71832329,20.46,0,166
3817,02:18:27,Lonely Goat Running Club,3805,Emma,Female,1,2,0,34,18.25,20.4,0,165
4645,02:18:23,nan,4628,Laura,Female,0,3,0,36,19.1,19.21,1,158
1910,02:18:20,Coastal Striders,1907,Kerry,Female,0,4,1,35,12.71,20.52,0,168
3816,02:18:18,nan,3804,Vikki,Female,0,4,0,34,19.94,22.2,1,164
6546,02:18:17,nan,6527,Angela,Female,0,0,0,37,23.31,17.82,0,162
6545,02:18:14,nan,6526,Sabrina,Female,2,6,0,42,11.44,21.26,1,155
14530,02:18:14,Wee County Harriers,14487,Jennifer,Female,0,1,0,37,11.95,17.7,1,157
434,02:18:13,nan,434,Charlotte,Female,2,5,0,31,16.11,22.28,1,161
8034,02:18:13,nan,8012,Anita,Female,4,4,0,33,27.69,19.66,0,160
10670,02:18:13,nan,10640,June,Female,0,0,0,33,30.95,18.21,1,164
9357,02:18:11,nan,9333,Jordan,Male,2,4,0,40,26.87,19.37,0,160
8033,02:18:10,nan,8011,Mary,Female,0,2,0,29,12.78,22.71,0,164
6544,02:18:08,nan,6525,Clare,Female,0,2,0,28,18.72,19.76,1,167
1909,02:18:04,Run Mummy Run CRC,1906,Serafina,Female,1,4,1,22,12.71832329,19.13,1,157
11395,02:18:04,nan,11362,Lauren,Female,0,0,0,43,18.21,20.67,0,152
4644,02:18:00,nan,4627,Louise,Female,0,0,0,31,17.82,18.38,1,150
9908,02:17:56,nan,9881,Thomas,Male,0,1,0,33,15.24,19.64,1,163
7072,02:17:55,Sandhurst Joggers,7050,Sarah,Female,0,5,0,25,17.31,18.29,0,157
7071,02:17:53,nan,7049,Carole,Female,0,2,0,31,25.99,19.77,1,155
10669,02:17:51,nan,10639,Becca,Female,2,4,0,26,26.88,18.76,1,161
1908,02:17:51,nan,1905,Steven,Male,2,4,0,33,12.71832329,20.46,0,161
1907,02:17:51,nan,1904,Melanie,Female,2,6,0,29,10.28,21.48,1,155
14529,02:17:49,nan,14486,Mandy,Female,2,2,0,44,12.71832329,17.7,1,168
6543,02:17:46,RunVerity,6524,Karen,Female,0,3,0,39,24.52,21.08,1,157
3105,02:17:46,nan,3095,Karoline,Female,0,4,0,37,13.03,19.08,1,149
14528,02:17:46,nan,14485,Sarah,Female,5,6,0,46,27.77,22.07,0,157
12754,02:17:46,nan,12717,Gary,Male,0,6,0,32,16.65,19.39,0,160
5335,02:17:41,nan,5317,Sami,Male,0,6,0,34,12.02,18.55,1,1
12753,02:17:38,nan,12716,Maeghan,Male,0,2,0,41,12.71832329,20.22,0,164
11393,02:17:36,nan,11360,Rachel,Female,0,1,0,32,32.8,24.89,1,159
9356,02:17:34,nan,9332,Amy,Female,3,3,0,36,20.77,21.02,0,155
3815,02:17:32,nan,3803,Peter,Male,0,3,0,35,25.41,22.14,0,168
1906,02:17:25,Civil Service Runners & Riders,1903,Chris,Male,0,3,1,49,11.1,19.52,0,161
3813,02:17:21,nan,3801,Helen,Female,3,3,0,28,12.99,22.29,1,164
8032,02:17:17,nan,8010,Sharon,Female,3,4,0,42,20.86,19.68,0,161
1905,02:17:08,nan,1902,Sarah,Female,1,1,0,37,32.11,20.58,1,169
14527,02:17:07,nan,14484,Emily,Female,0,3,0,42,12.71832329,19.54,1,163
1904,02:17:06,Newquay Road Runners,1901,Jennifer,Female,1,6,0,24,25.48,20.61,0,162
10668,02:17:05,nan,10638,Stacey,Female,0,1,0,40,12.71832329,19.62,1,163
1903,02:17:04,nan,1900,Gary,Male,0,0,0,38,26.53,18.22,1,160
6542,02:17:03,nan,6523,Christine,Female,0,6,0,30,16.18,18.89,0,161
14526,02:17:02,nan,14483,Emma,Female,3,3,0,30,17.58,22.41,0,166
10667,02:16:59,nan,10637,Sam,Male,1,1,0,39,12.71832329,19.8,1,158
8031,02:16:59,nan,8009,Craig,Male,5,5,0,37,19.9,21.13,1,162
14525,02:16:58,nan,14482,Bridget,Female,1,1,0,26,25.04,17.2,1,163
3812,02:16:55,nan,3800,Louise,Female,2,4,0,36,11.55,18.12,1,158
11391,02:16:52,nan,11358,Colin,Male,0,2,0,32,12.71832329,18.25,1,161
14524,02:16:50,nan,14481,Francis,Male,0,5,0,29,12.71832329,22.9,0,164
11390,02:16:50,nan,11357,Karen,Female,0,4,0,39,12.71832329,19.02,1,167
3811,02:16:50,nan,3799,Simon,Male,6,6,0,33,12.6,18.34,0,159
11389,02:16:47,nan,11356,Lois,Female,2,2,0,34,21.12,20.17,1,162
3103,02:16:45,nan,3093,Kirstie,Female,5,5,0,36,13.54,18.5,0,158
8030,02:16:45,nan,8008,Esther,Female,0,4,0,32,12.61,20.96,0,158
14523,02:16:44,nan,14480,Sarah,Female,3,3,0,35,26.97,20.86,0,164
8029,02:16:41,nan,8007,Emily,Female,0,3,0,32,16.24,19.86,1,158
12752,02:16:40,Bognor Regis Tone Zone Runners,12715,Terri,Female,0,8,1,33,28.17,19.52,0,159
7434,02:16:40,100 Marathon Club,7412,Katrina,Female,0,1,0,34,23.54,19.7,1,159
1902,02:16:40,nan,1899,Karen,Female,1,2,0,41,18.52,20.47,0,165
6541,02:16:38,nan,6522,Jo,Male,7,7,0,23,21.5,20.36,1,160
6540,02:16:38,Mole Valley Runners,6521,Charlotte,Female,0,3,0,26,12.71832329,19.98,0,152
13300,02:16:37,nan,13259,Andy,Male,1,6,0,30,22.65,23.18,0,160
10666,02:16:37,Mole Valley Runners,10636,Liz,Female,3,4,0,32,12.71832329,18.28,1,160
6539,02:16:32,nan,6520,Bali,Male,4,4,0,35,12.71832329,20.75,1,1
12751,02:16:30,nan,12714,Chris,Male,2,3,0,41,26.97,21.18,1,1
9355,02:16:25,nan,9331,Leah,Female,3,3,0,31,15.63,20.01,0,157
7070,02:16:25,Beginners2Runners,7048,Jan,Male,4,4,0,42,24.69,20.05,0,168
4642,02:16:24,nan,4625,Emma,Female,2,2,0,33,12.71832329,17.54,1,160
9354,02:16:24,nan,9330,Lindsey,Female,0,1,0,33,12.71832329,19.89,0,165
3101,02:16:23,nan,3091,Craig,Male,1,3,0,32,21.17,18.76,1,168
3102,02:16:23,nan,3092,Lauren,Female,4,4,0,32,25.9,22.51,1,161
11387,02:16:17,nan,11354,Ed,Male,2,3,0,42,24.15,18.95,1,155
1901,02:16:14,nan,1898,Gladys,Female,0,3,0,38,17.97,19.36,1,164
3810,02:16:14,nan,3798,Louise,Female,0,1,0,37,16.21,18.7,1,154
1900,02:16:13,nan,1897,Tracy,Female,0,2,0,21,36.49,20.33,0,162
8028,02:16:12,nan,8006,Aidan,Male,0,0,0,37,12.71832329,18.88,0,166
3809,02:16:12,Emsworth Joggers,3797,Jon,Male,0,3,0,39,12.71832329,19.99,1,164
1899,02:16:11,nan,1896,Kevin,Male,8,8,0,37,22.77,22.7,1,175
432,02:16:09,nan,432,Guy,Male,4,4,0,37,12.71832329,20.27,1,163
9353,02:16:09,nan,9329,Liam,Male,0,2,0,37,11.75,18.2,0,168
431,02:16:06,nan,431,Beth,Female,3,3,0,33,16.96,18.25,1,159
5334,02:16:04,Mole Valley Runners,5316,Angela,Female,1,3,1,32,12.71832329,20.15,1,168
10664,02:16:02,nan,10634,Roxanne,Female,0,6,0,38,14.46,21.43,1,158
8026,02:16:01,nan,8004,Glenn,Male,0,3,0,37,28.55,21.89,0,163
12750,02:15:57,nan,12713,Linn,Female,0,3,0,27,21.23,20.35,1,168
9352,02:15:57,nan,9328,Claire,Female,0,4,0,44,10.64,22.28,1,161
14521,02:15:56,nan,14479,Sophie,Female,3,3,0,37,12.71832329,21.44,0,153
3808,02:15:55,Medway Fit,3796,Tess,Female,4,5,0,35,34.74,20.57,1,165
3100,02:15:55,nan,3090,Ray,Male,4,4,0,41,12.71832329,20.46,1,164
430,02:15:54,nan,430,Mark,Male,5,5,0,48,28.28,21.16,2,159
10663,02:15:54,nan,10633,Molly,Female,1,5,0,41,21.14,21.0,0,153
428,02:15:48,nan,428,Jane,Female,0,3,0,35,19.42,18.83,0,164
427,02:15:48,Northowram Pumas Running Club,427,Fiona,Female,6,6,1,39,29.59,20.36,1,162
10662,02:15:46,nan,10632,Victoria,Female,0,2,0,31,31.44,21.02,1,160
9673,02:15:45,Rebel Runners - Medway,9646,Tina,Female,3,3,0,39,12.71832329,22.45,1,163
6671,02:15:44,nan,6649,David,Male,0,3,0,35,21.42,19.18,1,164
9351,02:15:43,nan,9327,Imogen,Female,0,0,0,27,11.69,19.03,1,158
1898,02:15:42,nan,1895,Tracey,Female,3,3,0,29,29.88,21.23,1,159
14520,02:15:40,nan,14478,Jeanette,Female,0,3,0,32,11.19,21.68,1,158
10661,02:15:40,nan,10631,Joanne,Female,2,3,0,48,12.71832329,19.6,1,161
13299,02:15:38,Promenade Plodders,13258,Richard,Male,0,3,1,38,43.25,20.18,1,166
6538,02:15:37,nan,6519,Victoria,Female,3,7,0,39,18.16,18.85,1,1
6537,02:15:37,Medway Fit,6518,Julie,Female,3,3,0,27,25.36,19.98,0,160
4155,02:15:28,Lordshill Road Runners,4142,Trevor,Male,0,2,0,38,17.67,22.34,1,162
6536,02:15:26,nan,6517,Allie,Female,0,0,0,37,21.83,16.84,1,154
9350,02:15:25,Ealing Eagles RC,9326,Tamsin,Female,0,5,1,32,12.71832329,18.12,1,160
12749,02:15:24,nan,12712,Lauren,Female,0,3,0,33,17.12,20.29,1,159
4154,02:15:21,nan,4141,Daniel,Male,1,4,0,45,19.24,21.59,1,1
9349,02:15:21,Hook Runners,9325,Emma,Female,3,3,0,36,12.71832329,21.16,0,163
1897,02:15:18,nan,1894,Kevin,Male,2,4,0,30,12.71832329,20.62,1,174
10660,02:15:18,nan,10630,Rebecca,Female,0,2,0,38,16.61,20.33,1,158
9348,02:15:18,nan,9324,Rachel,Female,0,7,0,36,24.06,20.75,1,165
4153,02:15:17,nan,4140,Nikki,Female,3,5,0,46,19.52,19.91,0,156
3099,02:15:13,nan,3089,Julie,Female,3,4,0,27,12.71832329,21.18,1,150
8024,02:15:10,nan,8002,Nicky,Male,0,0,0,33,12.71832329,20.03,1,157
8025,02:15:10,nan,8003,Ash,Male,0,4,0,31,12.71832329,18.57,1,162
11386,02:15:08,Sole Sisters (North Bristol),11353,Michelle,Female,2,3,1,27,12.71832329,20.91,1,158
7432,02:15:07,nan,7410,Kathy,Female,2,4,0,31,35.49,21.38,0,1
1896,02:15:07,Wootton Road Runners,1893,Faye,Female,2,4,0,36,15.92,20.59,1,154
9347,02:15:06,nan,9323,Kevin,Male,0,2,0,31,12.71832329,21.35,1,157
12748,02:15:05,nan,12711,Charlotte,Female,4,7,0,31,19.3,19.4,1,163
9907,02:15:05,nan,9880,Christine,Female,0,1,0,24,12.71832329,20.17,0,167
3098,02:15:05,nan,3088,Michelle,Female,0,6,0,39,12.71832329,19.12,1,165
1895,02:15:03,nan,1892,Judith,Female,3,3,0,28,30.66,20.32,1,163
1894,02:14:56,nan,1891,Camille,Female,2,2,0,29,12.49,21.51,1,155
14645,02:14:55,nan,14598,Henry,Male,1,1,0,31,32.71,20.5,1,160
